timestamp_ms,exchange,symbol,interval_h,rate_raw,rate_per_hour,hour_bucket
1767128436321,Hyperliquid,KAS,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,LAUNCHCOIN,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,LAYER,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,LDO,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,LINEA,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,LINK,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,LISTA,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,LIT,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,LOOM,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,LTC,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,MANTA,1.000000,-0.0000367395,-0.0000367395,490869
1767128436321,Hyperliquid,MATIC,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,MAV,1.000000,0.0000118210,0.0000118210,490869
1767128436321,Hyperliquid,MAVIA,1.000000,0.0000238707,0.0000238707,490869
1767128436321,Hyperliquid,ME,1.000000,0.0000103400,0.0000103400,490869
1767128436321,Hyperliquid,MEGA,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,MELANIA,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,MEME,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,MERL,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,MET,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,MEW,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,MINA,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,MKR,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,MNT,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,MON,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,MOODENG,1.000000,-0.0000274716,-0.0000274716,490869
1767128436321,Hyperliquid,MORPHO,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,MOVE,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,MYRO,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,NEAR,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,NEIROETH,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,NEO,1.000000,0.0000112479,0.0000112479,490869
1767128436321,Hyperliquid,NFTI,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,NIL,1.000000,-0.0000319631,-0.0000319631,490869
1767128436321,Hyperliquid,NOT,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,NTRN,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,NXPC,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,OGN,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,OM,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,OMNI,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,ONDO,1.000000,0.0000030186,0.0000030186,490869
1767128436321,Hyperliquid,OP,1.000000,0.0000064769,0.0000064769,490869
1767128436321,Hyperliquid,ORBS,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,ORDI,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,OX,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,PANDORA,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,PAXG,1.000000,0.0000095430,0.0000095430,490869
1767128436321,Hyperliquid,PENDLE,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,PENGU,1.000000,0.0000125000,0.0000125000,490869
