timestamp_ms,exchange,symbol,interval_h,rate_raw,rate_per_hour,hour_bucket
1766373605713,Hyperliquid,DOT,1.000000,-0.0000199673,-0.0000199673,490659
1766373605713,Hyperliquid,DYDX,1.000000,-0.0000050455,-0.0000050455,490659
1766373605713,Hyperliquid,DYM,1.000000,-0.0000806360,-0.0000806360,490659
1766373605713,Hyperliquid,EIGEN,1.000000,-0.0000067250,-0.0000067250,490659
1766373605713,Hyperliquid,ENA,1.000000,-0.0000265121,-0.0000265121,490659
1766373605713,Hyperliquid,ENS,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,ETC,1.000000,-0.0000048137,-0.0000048137,490659
1766373605713,Hyperliquid,ETH,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,ETHFI,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,FARTCOIN,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,FET,1.000000,-0.0000175001,-0.0000175001,490659
1766373605713,Hyperliquid,FIL,1.000000,-0.0000249304,-0.0000249304,490659
1766373605713,Hyperliquid,FOGO,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,FRIEND,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,FTM,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,FTT,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,FXS,1.000000,-0.0000045491,-0.0000045491,490659
1766373605713,Hyperliquid,GALA,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,GAS,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,GMT,1.000000,-0.0000848232,-0.0000848232,490659
1766373605713,Hyperliquid,GMX,1.000000,-0.0000719202,-0.0000719202,490659
1766373605713,Hyperliquid,GOAT,1.000000,-0.0000570617,-0.0000570617,490659
1766373605713,Hyperliquid,GRASS,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,GRIFFAIN,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,HBAR,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,HEMI,1.000000,-0.0000912923,-0.0000912923,490659
1766373605713,Hyperliquid,HMSTR,1.000000,-0.0000133304,-0.0000133304,490659
1766373605713,Hyperliquid,HPOS,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,HYPE,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,HYPER,1.000000,0.0000058564,0.0000058564,490659
1766373605713,Hyperliquid,ICP,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,ILV,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,IMX,1.000000,-0.0001009321,-0.0001009321,490659
1766373605713,Hyperliquid,INIT,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,INJ,1.000000,-0.0000037674,-0.0000037674,490659
1766373605713,Hyperliquid,IO,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,IOTA,1.000000,0.0000112258,0.0000112258,490659
1766373605713,Hyperliquid,IP,1.000000,-0.0008205235,-0.0008205235,490659
1766373605713,Hyperliquid,JELLY,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,JTO,1.000000,-0.0000573948,-0.0000573948,490659
1766373605713,Hyperliquid,JUP,1.000000,-0.0000689692,-0.0000689692,490659
1766373605713,Hyperliquid,KAITO,1.000000,-0.0000341637,-0.0000341637,490659
1766373605713,Hyperliquid,KAS,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,LAUNCHCOIN,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,LAYER,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,LDO,1.000000,0.0000100071,0.0000100071,490659
1766373605713,Hyperliquid,LINEA,1.000000,-0.0000090724,-0.0000090724,490659
1766373605713,Hyperliquid,LINK,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,LISTA,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,LOOM,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,LTC,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,MANTA,1.000000,-0.0000370841,-0.0000370841,490659
1766373605713,Hyperliquid,MATIC,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,MAV,1.000000,-0.0001310910,-0.0001310910,490659
1766373605713,Hyperliquid,MAVIA,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,ME,1.000000,-0.0000573877,-0.0000573877,490659
1766373605713,Hyperliquid,MEGA,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,MELANIA,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,MEME,1.000000,-0.0000006462,-0.0000006462,490659
1766373605713,Hyperliquid,MERL,1.000000,-0.0000015844,-0.0000015844,490659
1766373605713,Hyperliquid,MET,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,MEW,1.000000,-0.0000261367,-0.0000261367,490659
1766373605713,Hyperliquid,MINA,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,MKR,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,MNT,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,MON,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,MOODENG,1.000000,-0.0001018873,-0.0001018873,490659
1766373605713,Hyperliquid,MORPHO,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,MOVE,1.000000,-0.0001680141,-0.0001680141,490659
1766373605713,Hyperliquid,MYRO,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,NEAR,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,NEIROETH,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,NEO,1.000000,-0.0000250609,-0.0000250609,490659
1766373605713,Hyperliquid,NFTI,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,NIL,1.000000,-0.0000258442,-0.0000258442,490659
1766373605713,Hyperliquid,NOT,1.000000,-0.0000158063,-0.0000158063,490659
1766373605713,Hyperliquid,NTRN,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,NXPC,1.000000,-0.0000066139,-0.0000066139,490659
1766373605713,Hyperliquid,OGN,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,OM,1.000000,-0.0000242039,-0.0000242039,490659
1766373605713,Hyperliquid,OMNI,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,ONDO,1.000000,-0.0000052373,-0.0000052373,490659
1766373605713,Hyperliquid,OP,1.000000,-0.0000050633,-0.0000050633,490659
1766373605713,Hyperliquid,ORBS,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,ORDI,1.000000,-0.0000236356,-0.0000236356,490659
1766373605713,Hyperliquid,OX,1.000000,0.0000000000,0.0000000000,490659
